"TreeID","1","2","3","4","5","6","7","8"
"bc1_2587",45.1,47.4,47.1,NA,NA,NA,NA,NA
"bc1_2590",48.1,47.7,NA,NA,NA,NA,NA,NA
"bc1_2595",81.9,84.5,86.3,89,NA,NA,NA,NA
"bc1_2601",25.5,32.5,36.2,38.1,NA,NA,NA,NA
"bc1_2602",21.2,21.2,29.4,NA,NA,NA,NA,NA
"bc1_2604",16.4,16.4,19.5,NA,NA,NA,NA,NA
"bc1_2605",17.7,22.7,24.6,NA,NA,NA,NA,NA
"bc1_2611",15.4,18.1,20,NA,NA,NA,NA,NA
"bc1_2613",21.3,25.8,29.5,29.4,NA,NA,NA,NA
"bc1_2614",16.2,16.8,NA,NA,NA,NA,NA,NA
"bc1_2615",16.7,17,NA,NA,NA,NA,NA,NA
"bc1_2622",21.4,26.2,33.4,34.2,34.6,NA,NA,NA
"bc1_2640",21.3,23.3,26.5,26.4,26.5,NA,NA,NA
"bc1_2665",100.7,102.8,103.4,105.6,NA,NA,NA,NA
"bc1_267",15.8,20.4,18.6,18.6,NA,NA,NA,NA
"bc1_2681",25.1,32.4,38.1,37.8,38,NA,NA,NA
"bc1_2682",24.8,29,32.9,33.2,33,NA,NA,NA
"bc1_2689",23.3,27.6,NA,NA,NA,NA,NA,NA
"bc1_2690",26.8,36.2,41.2,NA,NA,NA,NA,NA
"bc1_2696",16.3,26.1,NA,NA,NA,NA,NA,NA
"bc1_2698",16.1,16.7,NA,NA,NA,NA,NA,NA
"bc1_271",25.2,27.1,30.6,32.2,31,NA,NA,NA
"bc1_273",19.5,21.9,23.4,24.3,25,NA,NA,NA
"bc1_276",26.9,37.8,36.8,37.5,38.1,NA,NA,NA
"bc1_2765",25.4,30.1,33,NA,NA,NA,NA,NA
"bc1_2774",17.3,21.3,26.1,24.6,25.6,NA,NA,NA
"bc1_278",15.2,17.8,21.4,21.6,21.3,NA,NA,NA
"bc1_2780",17.3,22.4,27.5,28.8,28.3,NA,NA,NA
"bc1_2788",27.8,32.6,37.6,37.9,38.5,NA,NA,NA
"bc1_279",18.2,22.3,23.9,25,25.1,NA,NA,NA
"bc1_2790",16.8,21.8,23.7,NA,NA,NA,NA,NA
"bc1_2793",23.5,24.3,24.8,NA,NA,NA,NA,NA
"bc1_2795",18.1,23.5,28,28.5,29.3,NA,NA,NA
"bc1_2796",22.9,22.9,34,NA,NA,NA,NA,NA
"bc1_2800",29.8,34.8,38.4,39,38.3,NA,NA,NA
"bc1_283",80.6,83.3,84.2,86.9,88,88,NA,NA
"bc1_285",16.1,16.7,19.4,20.5,20.7,NA,NA,NA
"bc1_2854",107.4,109.1,109.3,115.5,113.6,NA,NA,NA
"bc1_2865",106.9,106.9,107.8,110.5,111.6,112,NA,NA
"bc1_289",23.3,25.7,28.9,NA,NA,NA,NA,NA
"bc1_2894",25.1,25.2,26,25.9,25.4,NA,NA,NA
"bc1_297",15.3,17.8,19.2,19.9,20,NA,NA,NA
"bc1_298",27.6,37.4,42.2,44.4,44.3,NA,NA,NA
"bc1_306",26.5,26.4,NA,NA,NA,NA,NA,NA
"bc1_309",22.9,24.9,28.4,29.3,29.7,NA,NA,NA
"bc1_310",15.6,21.9,28.6,30.3,30.9,NA,NA,NA
"bc1_3106",24.2,28.6,33.7,34.3,34.2,NA,NA,NA
"bc1_311",15.8,16.4,17.4,NA,NA,NA,NA,NA
"bc1_3127",39.4,44.1,48.1,NA,NA,NA,NA,NA
"bc1_3128",15.7,16.9,NA,NA,NA,NA,NA,NA
"bc1_3131",16.4,19.5,18.4,NA,NA,NA,NA,NA
"bc1_314",18.2,17.5,NA,NA,NA,NA,NA,NA
"bc1_3150",17.4,18.1,18.2,NA,NA,NA,NA,NA
"bc1_3157",15.4,19,20,21.4,NA,NA,NA,NA
"bc1_3209",32.9,35,34.5,35.2,NA,NA,NA,NA
"bc1_3210",22.9,22.9,22,NA,NA,NA,NA,NA
"bc1_3211",74.2,79.1,77.8,NA,NA,NA,NA,NA
"bc1_3212",110.8,116,NA,NA,NA,NA,NA,NA
"bc1_3213",15.9,16.1,NA,NA,NA,NA,NA,NA
"bc1_3214",18,23.8,27.8,28.3,28.1,NA,NA,NA
"bc1_3215",34.1,37.6,40.1,42.9,42.9,NA,NA,NA
"bc1_322",15.9,21.7,25.7,NA,NA,NA,NA,NA
"bc1_3220",156.1,158.5,169,166,166.5,NA,NA,NA
"bc1_3221",32.2,34.8,36.4,37.2,37,NA,NA,NA
"bc1_3225",25.8,27.5,29,30.6,30.4,NA,NA,NA
"bc1_3226",30.5,31.8,33.4,34,32.3,NA,NA,NA
"bc1_3227",136.2,137.3,140.4,NA,NA,NA,NA,NA
"bc1_3228",66.8,67.7,68.8,69.2,NA,NA,NA,NA
"bc1_3229",56.2,60.8,64.3,66.1,65.4,NA,NA,NA
"bc1_3232",24.1,29.1,35.6,NA,NA,NA,NA,NA
"bc1_3234",15,25.9,NA,NA,NA,NA,NA,NA
"bc1_3237",49.5,49.5,55.8,59.7,NA,NA,NA,NA
"bc1_3243",26.4,28.6,28.8,28.6,NA,NA,NA,NA
"bc1_3244",27.4,30,NA,NA,NA,NA,NA,NA
"bc1_3246",30.8,34,35.7,35.6,NA,NA,NA,NA
"bc1_3248",56.3,62.1,65.8,65.7,67.6,NA,NA,NA
"bc1_3252",16.9,18,NA,NA,NA,NA,NA,NA
"bc1_3254",55,60.4,68.6,67.7,67.8,NA,NA,NA
"bc1_3255",62.4,63.9,65,NA,NA,NA,NA,NA
"bc1_3256",52.7,55.3,NA,NA,NA,NA,NA,NA
"bc1_3257",21.8,27.5,28.2,28.7,NA,NA,NA,NA
"bc1_3258",22.6,25.1,NA,NA,NA,NA,NA,NA
"bc1_3259",16.4,17.7,18,19.5,18.8,NA,NA,NA
"bc1_3260",50.1,55.6,59.5,59,59.5,NA,NA,NA
"bc1_3264",28.9,33.9,36.5,37.9,37.7,NA,NA,NA
"bc1_3272",20.4,21.8,22.7,23.3,23.3,NA,NA,NA
"bc1_3273",23.5,23.5,31.1,NA,NA,NA,NA,NA
"bc1_3274",23.1,24.2,NA,NA,NA,NA,NA,NA
