"unit","variable","mean","sd","DBH","CWD","site","pft","model"
"101","treat_mean[Thin]",-1.03243271412018,0.225124964911946,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-1.98374548773748,0.232344010887132,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.41497730167707,0.200714125396173,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.80947222792003,0.251179409965303,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.41596746965011,0.19510958540187,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-0.967576000786493,0.157016947229357,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-0.843276456825668,0.185345129566199,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.618677434834302,0.200128697798458,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.487245154673116,0.173600628903076,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.676257559781104,0.213840132562679,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.16952492352128,0.232961314146974,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.46284959215516,0.303241657151682,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.37610328041851,0.200459061188911,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.62299497439904,0.312585167497603,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.2638689252143,0.19119148605908,30,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.16214581406507,0.182341495555699,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.38330326874877,0.15280283144689,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.13088766936019,0.120900139992963,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.485886626192265,0.179342507629906,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.747951160908618,0.194949655596998,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.71394841864112,0.200307806401624,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.02226190665532,0.145690459620432,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.06051501193072,0.1776231342544,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-0.893811745259629,0.182197126809125,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.08734453282262,0.210442533838349,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-1.99231916445753,0.206003743393193,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.42355097839711,0.169165169612219,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.81804590464008,0.223258570635441,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.42454114637016,0.156280434726988,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.02248781948893,0.132340651511827,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-0.898188275528105,0.165281259863637,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.673589253536739,0.182401926900708,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.542156973375553,0.150617832605298,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.731169378483542,0.198685872426181,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.17809860024133,0.201921597016298,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.47142326887521,0.269462099875584,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.38467695713856,0.16211017565742,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.63156865111909,0.280667759964913,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.27244260193435,0.157199583823695,30,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.17071949078512,0.162962486111284,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.39187694546882,0.128030979868423,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.18579948806263,0.106661072461511,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.540798444894702,0.167365457419001,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.802862979611055,0.186844945566162,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.72252209536117,0.180115638614949,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.07717372535776,0.13445104131664,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.11542683063315,0.168438449497091,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-0.948723563962066,0.169021556358667,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.14225635152505,0.201618289181874,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.00089284117758,0.191269491121222,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.43212465511716,0.150466681133018,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.82661958136013,0.205646190771229,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.43311482309021,0.128343567373271,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.07739963819137,0.114598597855927,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-0.953100094230542,0.151796037276776,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.728501072239176,0.171021912205126,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.597068792077991,0.134139289190428,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.786081197185979,0.189693473192154,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.18667227696137,0.181566411648778,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.47999694559526,0.242810248860081,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.39325063385861,0.134418212811708,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.64014232783914,0.255992126974277,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.28101627865439,0.136242089722967,30,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.17929316750517,0.159868057480305,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.40045062218886,0.122995249334373,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.24071130676507,0.104380980880537,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.59571026359714,0.163149385208102,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.857774798313492,0.185945592613747,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.73109577208121,0.174507141076763,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.13208554406019,0.132994433193524,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.17033864933559,0.167188842265962,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.0036353826645,0.163400869865901,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.19716817022749,0.199431374862554,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.00946651789762,0.190848545240481,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.44069833183721,0.149520108003284,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.83519325808017,0.201069627841022,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.44168849981025,0.119219299354644,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.13231145689381,0.107287899975419,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.00801191293298,0.146714836558459,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.783412890941613,0.167288942354615,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.651980610780428,0.126728175923629,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.840993015888416,0.187750408532908,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.19524595368142,0.175650406721103,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.48857062231531,0.225824010411876,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.40182431057866,0.124697537522525,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.64871600455919,0.240794974421769,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.28958995537444,0.134553996279162,30,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.18786684422522,0.173929562669362,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.40902429890891,0.139844213167562,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.2956231254675,0.114774815282569,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.650622082299577,0.16728213207965,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.912686617015929,0.192352690139634,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.73966944880126,0.184814810945372,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.18699736276263,0.141622809859238,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.22525046803803,0.174045312921961,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.05854720136694,0.166103781698617,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.25207998892993,0.204095262779745,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.01804019461767,0.204829170900824,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.44927200855726,0.166628257832566,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.84376693480022,0.210381338873987,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.4502621765303,0.132842329232821,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.18722327559624,0.112461604978535,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.06292373163542,0.150889078009112,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.838324709644051,0.171702505155211,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.706892429482865,0.129945282730728,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.895904834590854,0.193069630702155,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.20381963040147,0.185559806985344,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.49714429903535,0.220746061007634,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.4103979872987,0.136833361567066,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.65728968127923,0.23690745742931,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.29816363209449,0.15277539678292,30,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.19644052094526,0.201588349819772,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.41759797562896,0.172272022101554,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.35053494416994,0.134945142703745,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.705533901002014,0.179186957658939,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.967598435718367,0.205383581763617,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.74824312552131,0.208693458085384,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.24190918146507,0.158699670910202,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.28016228674046,0.188123622080256,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.11345902006938,0.176748840388988,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.30699180763237,0.21516492177239,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.02661387133772,0.230606774246343,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.4578456852773,0.197145537520362,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.85234061152027,0.231914409422032,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.45883585325035,0.16362640550432,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.24213509429868,0.128621910925714,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.11783555033785,0.163611884412856,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.893236528346488,0.183676276589129,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.761804248185302,0.143075458054933,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.950816653293291,0.205086842477232,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.21239330712152,0.209056192447058,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.5057179757554,0.228372144245184,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.41897166401875,0.166102181972963,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.66586335799928,0.244868822248432,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.30673730881454,0.185117635179738,30,2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.20501419766531,0.238153114278685,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.42617165234901,0.213287524919617,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.40544676287238,0.161264345464649,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.760445719704452,0.197463120960956,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.0225102544208,0.2238846537277,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.75681680224136,0.242161263614502,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.29682100016751,0.18186042748275,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.3350741054429,0.207962226574223,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.16837083877182,0.194033252628882,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.3619036263348,0.231724135765194,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.03518754805777,0.264757724060248,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.46641936199735,0.235924612249216,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.86091428824032,0.262680322623531,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.4674095299704,0.203943104235964,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.29704691300112,0.152311009479413,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.17274736904029,0.183109933762298,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.948148347048925,0.201869421035823,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.81671606688774,0.163751217259324,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-1.00572847199573,0.222720470270958,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-1.22096698384156,0.242217287321443,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.51429165247545,0.247530850862623,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.4275453407388,0.205302639825915,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-1.67443703471933,0.263607681750594,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-1.31531098553458,0.225586854430334,30,3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-0.888930271866443,0.213342727451306,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-1.11008772655014,0.188371814753022,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-0.878887462809512,0.145915462599194,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-0.233886419641584,0.185390326840145,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-0.495950954357936,0.197214623772699,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-1.44073287644249,0.217363054050114,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-0.770261700104638,0.153598993176092,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-0.808514805380035,0.18571870759289,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-0.641811538708948,0.191567903340067,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-0.835344326271936,0.216004361624923,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-1.7191036222589,0.216642208711888,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-1.15033543619848,0.189969121334564,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-1.54483036244145,0.239250820093547,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-1.15132560417153,0.190113829631024,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-0.77048761293825,0.151166234145229,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-0.646188068977424,0.175023297072062,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-0.421589046986058,0.192271045427706,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-0.290156766824872,0.162569687047332,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-0.479169171932861,0.21024213320268,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-0.904883058042696,0.225761006397386,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-1.19820772667658,0.296303599106199,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-1.11146141493993,0.191230418304566,40,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
