"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"MCK 13-3 C_72.0_179.0",NA,41.7,42.0375,42.375,42.7125,43.05,43.3875,43.725,44.0625,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_180.0",NA,29.4,29.425,29.45,29.475,29.5,29.525,29.55,29.575,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_181.0",NA,84.6,85.475,86.35,87.225,88.1,88.975,89.85,90.725,91.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_182.0",NA,48.8,48.9375,49.075,49.2125,49.35,49.4875,49.625,49.7625,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_183.0",NA,47.9,48.0625,48.225,48.3875,48.55,48.7125,48.875,49.0375,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_185.0",NA,51.2,51.3625,51.525,51.6875,51.85,52.0125,52.175,52.3375,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_186.0",NA,32.8,32.7375,32.675,32.6125,32.55,32.4875,32.425,32.3625,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_187.0",NA,60.8,60.85,60.9,60.95,61,61.05,61.1,61.15,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_188.0",NA,37.2,37.225,37.25,37.275,37.3,37.325,37.35,37.375,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_189.0",NA,36.2,36.425,36.65,36.875,37.1,37.325,37.55,37.775,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_190.0",NA,22.8,22.7875,22.775,22.7625,22.75,22.7375,22.725,22.7125,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_192.0",NA,50.4,50.6875,50.975,51.2625,51.55,51.8375,52.125,52.4125,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_193.0",NA,25.4,25.3625,25.325,25.2875,25.25,25.2125,25.175,25.1375,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_194.0",NA,23,22.8625,22.725,22.5875,22.45,22.3125,22.175,22.0375,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_196.0",NA,38.5,38.6,38.7,38.8,38.9,39,39.1,39.2,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
