"TreeID","1","2","3","4","5","6","7","8"
"FFS6BURN_4733",42,42.6,43,43.1,NA,NA,NA,NA
"FFS6BURN_4734",39.8,40.5,40.6,40.9,NA,NA,NA,NA
"FFS6BURN_4735",22,22.2,22.9,23.9,NA,NA,NA,NA
"FFS6BURN_4737",41.4,43.3,45.7,48.2,NA,NA,NA,NA
"FFS6BURN_4738",33.6,34.5,35.5,36.2,NA,NA,NA,NA
"FFS6BURN_4739",20.3,21.6,26.4,29.2,NA,NA,NA,NA
"FFS6BURN_4743",15,18.7,21.2,NA,NA,NA,NA,NA
"FFS6BURN_4745",30,30,NA,NA,NA,NA,NA,NA
"FFS6BURN_4746",40.3,41.6,44.9,47.2,NA,NA,NA,NA
"FFS6BURN_4747",74.5,75.6,77.6,79.6,NA,NA,NA,NA
"FFS6BURN_4749",33.7,34.3,36.6,37.3,NA,NA,NA,NA
"FFS6BURN_4750",80,80.3,81.8,NA,NA,NA,NA,NA
"FFS6BURN_4753",26.9,26.3,26.8,NA,NA,NA,NA,NA
"FFS6BURN_4754",76,78.8,80,80.8,NA,NA,NA,NA
"FFS6BURN_4755",65.5,66.5,68.7,71.7,NA,NA,NA,NA
"FFS6BURN_4757",33.7,34,34.8,35.2,NA,NA,NA,NA
"FFS6BURN_4758",79.1,79,80.4,80.5,NA,NA,NA,NA
"FFS6BURN_4761",36.6,39.8,44.7,48.3,NA,NA,NA,NA
"FFS6BURN_4770",87.2,88,89.2,88.7,NA,NA,NA,NA
"FFS6BURN_4772",55.4,56.1,57.9,60,NA,NA,NA,NA
"FFS6BURN_4774",51.1,52.4,55,56.9,NA,NA,NA,NA
"FFS6BURN_4775",75.1,76.5,78.9,80.9,NA,NA,NA,NA
"FFS6BURN_4800",30.4,34.8,39,42.1,NA,NA,NA,NA
"FFS6BURN_4902",68.7,70.4,72,74,NA,NA,NA,NA
"FFS6BURN_4904",46.2,46,NA,NA,NA,NA,NA,NA
"FFS6BURN_5605",71.5,74.9,79,83,NA,NA,NA,NA
"FFS6BURN_5610",42.8,43.5,44.3,45.3,NA,NA,NA,NA
"FFS6BURN_5611",22.9,24,25.7,27.5,NA,NA,NA,NA
"FFS6BURN_5614",34.5,35.3,35.5,NA,NA,NA,NA,NA
"FFS6BURN_5617",21.4,22.2,24.6,25.8,NA,NA,NA,NA
"FFS6BURN_5623",64.5,64.6,66.1,67,NA,NA,NA,NA
"FFS6BURN_5625",84.3,86.1,90.5,92.3,NA,NA,NA,NA
"FFS6BURN_5633",25,27.8,32.3,35.2,NA,NA,NA,NA
"FFS6BURN_5634",24.1,24.5,25.8,27.8,NA,NA,NA,NA
"FFS6BURN_5637",28.6,29.5,31.9,33.3,NA,NA,NA,NA
"FFS6BURN_5638",33.5,35.7,38.6,41.6,NA,NA,NA,NA
"FFS6BURN_5640",32.6,34.4,37.9,43,NA,NA,NA,NA
"FFS6BURN_5642",55.4,55.5,57.1,58.1,NA,NA,NA,NA
"FFS6BURN_5647",60.5,62,64.8,67.6,NA,NA,NA,NA
"FFS6BURN_5648",77.7,78.4,79.2,NA,NA,NA,NA,NA
"FFS6BURN_5654",23.6,23.6,24,24.6,NA,NA,NA,NA
"FFS6BURN_5656",24.9,25.5,25,25.4,NA,NA,NA,NA
"FFS6BURN_5657",16.8,16.8,17.1,NA,NA,NA,NA,NA
"FFS6BURN_5658",34,34,34,34.2,NA,NA,NA,NA
"FFS6BURN_5659",17.4,16.9,NA,NA,NA,NA,NA,NA
"FFS6BURN_5660",19.2,19.3,19,NA,NA,NA,NA,NA
"FFS6BURN_5661",53.8,55.4,55.9,56.8,NA,NA,NA,NA
"FFS6BURN_5662",47.9,49,49.1,49.1,NA,NA,NA,NA
"FFS6BURN_5663",22.2,24.3,27.5,26.8,NA,NA,NA,NA
"FFS6BURN_5664",15.6,17.7,21.2,21.2,NA,NA,NA,NA
